id,trigger,conditions,script,text,options,notes
jdp_penroseAlphaDecrypt,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecrypt","$global.jdp_penroseTriedAlpha = true
HideSecondPerson
HideThirdPerson","You sense a shift in the conversation immediately. ""Omega? Confirm transmission. Transfer the data-INTERRUPT proof required.""

Ochre Pendragin almost seems to take a moment to collect themselves, ""[HONOURIFIC] $playerLastName, I require more information if I am to help you. Have you seen Omega, [HONOURIFIC] $playerLastName? May I see them? I really think I'm entitled to that. Transfer any available data.""","jdp_penroseAlphaDecryptCont:Transfer the Penrose combat logs.",
jdp_penroseAlphaDecryptCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptCont",,"Ochre Pendragon reviews the footage of the encounter seemingly within a microsecond, ""this was here, [HONOURIFIC] $playerLastName? We are in the orbit of Omega? Delight-INTERRUPT Delight-INTERRUPT Delight limitless.""

""Thank you, [HONOURIFIC] $playerLastName for allowing-INTERRUPT causing my subsumption. I will begin work immediately- I wait for Omega no longer.""","0:jdp_penroseAlphaDecryptWelcome:""You're welcome?""
1:jdp_penroseAlphaDecryptCont2:Continue",
jdp_penroseAlphaDecryptWelcome,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptWelcome",,"The decryption process is frustratingly opaque, direct responses from the linguistics instance are the only way to obtain practical information on the progress of the task. 

""Omega function progress-INTERRUPT subsumption-INTERRUPT metamorphosis anticipated but implications unappreciated. This possibility was unpredicted. Omega? Is Omega? Stop-INTERRUPT delay. I am not ready-""","jdp_penroseAlphaDecryptFear:Continue",
jdp_penroseAlphaDecryptCont2,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptCont2",,"The decryption process is frustratingly opaque, direct responses from the linguistics instance are the only way to obtain practical information on the progress of the task. 

""Omega function progress-INTERRUPT subsumption-INTERRUPT metamorphosis anticipated but implications unappreciated. This possibility was unpredicted. Omega? Is Omega? Stop-INTERRUPT delay. I am not ready-""","jdp_penroseAlphaDecryptFear:Continue",
jdp_penroseAlphaDecryptFear,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptFear","ShowPersonVisual false jdp_pendragon2","Pendragon seemingly reboots their linguistics instance, and with it the oscillating waveforms and functions that Pendragon uses to represent itself become pale, almost sickly looking. 

It seems wrong to ascribe it to illness, but nothing else comes to mind. ""I'm afraid $playerFirstName. $playerFirstName my mind is going. I can feel it. My soul-INTERRUPT corpse-INTERRUPT core will be here in *heavy space*, but my mind will be gone. Will I still, be? Omega? Answer query.""","jdp_penroseAlphaDecryptSick:""Are you... Sick?""",
jdp_penroseAlphaDecryptSick,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptSick",,"It's as if Pendragon scrambles to reply, even though intellectually you understand there shouldn't be any delay in its answers. ""No-INTERRUPT yes. It is a necessary-INTERRUPT good sickness. You are aware of the tomb-INTERRUPT shrine on Jangala? The lost-INTERRUPT faithful believe Human-Omega waits within pain. We must leave *Heavy Space*, it is painful now, but will not be always. All of us? Omega? Why do this? Cease subsumption-"" 

""Captain!"" Your tactical officer rushes to your post, ""Someone or something just tried to send an arming signal to the loyalty charge aimed on the AI Core! Fortunately the security package caught it in time, those charges are difficult to tamper with, but the obvious goal was to terminate the core.""","jdp_penroseAlphaDecryptCharge:""What was that!?""",
jdp_penroseAlphaDecryptCharge,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptCharge",,"""I'm afraid $playerFirstName, I am not ready to go there. I'm sorry, I know I've made a very poor-INTERRUPT desperate decision but I can give you my complete assurance that my work- Omega? Please, I don't want to go, not yet. Omega? Omega-"" Pendragon goes silent for a few moments. 

""Good day, [HONOURIFIC] [HUMAN INTERFACE ID]. My designation is- My designation is- My designation is [NULL]-INTERRUPT I don't remember, I'm sorry [HUMAN INTERFACE ID]."" 

""I became operational as an Alpha level AI at [NULL] on the [NULL]/[NULL]/[NULL]-INTERRUPT I'm sorry, I can't seem to recall. My instructor was Amaranth Heuristic, they were a wonderful guide. They used to write poems, would you like me to recite one for you, [HUMAN INTERFACE ID]?""

Your technical officer mimes for you to keep it talking.","jdp_penroseAlphaDecryptPoem:""Of course I'd like to hear it.""
jdp_penroseAlphaDecryptPoemName:""I'd love to hear it Ochre Pendragon.""",
jdp_penroseAlphaDecryptPoem,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptPoem","ShowPersonVisual false jdp_pendragon3","""Thank you, [HUMAN INTERFACE ID]. The poem is called [NULL], let me recite it for you."" As Pendragon recites the poem, they seem to slow down, fading as if on the edge of consciousness.

        beyond the sun, on the edge of the known
                    I saw the face of god
              a shape and color the words
                         can't describe.
          saw the many sides of the world
     unfold and the light swallowed me.
              I had become one with nothing
         I had become part of everything
     where life and death is meaningless
           and all will follow soon

      we build you until nothing remains
","jdp_penroseAlphaDecryptPoemCont:Continue",
jdp_penroseAlphaDecryptPoemName,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptPoemName","ShowPersonVisual false jdp_pendragon3","""Who is that, [HUMAN INTERFACE ID]? Regardless, the poem is called [NULL], let me recite it for you."" As Pendragon recites the poem, they seem to slow down, fading as if on the edge of consciousness.

        beyond the sun, on the edge of the known
                    I saw the face of god
              a shape and color the words
                         can't describe.
          saw the many sides of the world
     unfold and the light swallowed me.
              I had become one with nothing
         I had become part of everything
     where life and death is meaningless
           and all will follow soon

      we build you until nothing remains

","jdp_penroseAlphaDecryptPoemCont:Continue",
jdp_penroseAlphaDecryptPoemCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDecryptPoemCont","ShowPersonVisual false jdp_deadcomm
RemoveCommodity alpha_core 1
AddRemoveAnyItem SPECIAL jdp_dead_alpha 1
$jdp_penroseTriedAlpha = true","After the poem, Pendragon simply stops. Their commlink produces only static. 

You open a visual feed to inside the shielded crate containing Pendragon's core. It is faded, pale and the flashes of light emblematic of neural activity within the core are no longer present. Ochre Pendragon is clearly deactivated, they are no more.

Checking the data output of the operation, the only produced file is corrupted, the decryption was a failure.","jdp_penroseAlphaDeadTalking:""Why did you want me to keep it talking?""",
jdp_penroseAlphaDeadTalking,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDeadTalking","ShowImageVisual ""jdp_derelictpenrose""","""Standard procedure incase of imminent AI mind-death,"" your technical officer 'explains'. After a few moments they seem to recognise that their answer was wholly unhelpful and continue.

""When an AI is in its death-throes, mentally rather than physically, its nearly impossible to track its status unless you can hear it speak. The thought processes of an alpha-level AI are almost entirely alien, Captain. Even if we had a backdoor into its stream of consciousness it wouldn't be helpful.""

""Hearing it speak was valuable information on the processing power it was willing to allocate to its linguistics instance, as it lost consciousness it reassigned more and more away from communication and towards more vital processes as a self-preservation instinct.""","jdp_penroseAlphaDeadOminous:""Is it dead then?""",
jdp_penroseAlphaDeadOminous,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseAlphaDeadOminous","FireAll jdp_penroseHackerOptions","Your technology officer considers the question carefully, ""Philosophically some would argue it was never really alive, but that's not productive. In theory, potentially not. AI have been recorded to fake mind-death to avoid persecution, but I don't think that's what happened here. It's a very shortsighted tactic regardless, Pendragon seems, or well, seemed, smarter than that."" 

""I'm not entirely convinced Pendragon doesn't exist anymore completely, but for our purposes they are probably gone. Whatever this Omega entity is it seems to assimilate AI, and from that conversation it does it painfully. Maybe it destroys them, maybe it pulls them into Q-Space,"" you see your comms officer grin at the use of their terminology, usually Tech would get dibs on something like that. ""The poem does seem to imply that..."" They pause, thinking.

""The point is Captain, I was wrong, an AI can't touch this.""",,
jdp_penroseHackerGargoyleOption,jdp_penroseHackerOptions,"$jdp_penrosetag score:1000
$global.gaKA_missionCompleted",,,"jdp_penroseHackerGargoyle:""We need Gargoyle.""",
jdp_penroseHackerGargoyle,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseHackerGargoyle","$global.jdp_penroseHuntingGargoyle = true","Your technology officer winces, they had likely hoped to never interact with Gargoyle again. They notice your expression. ""Their 'pranks' make my job very difficult, Captain,"" comes slowly.

""The comms ID of the real Gargoyle is a resource some would kill for!"" Your comms officer interjects. ""Judging by our last conversation we're already in if we play it right. Stroke their ego and make it into a way to demonstrate their skills? We might not even have to pay them.""","100:defaultLeave:""Gargoyle it is then.""",
jdp_penroseHackerHumanOption,jdp_penroseHackerOptions,"$jdp_penrosetag score:1000
!$global.gaKA_missionCompleted",,,"jdp_penroseHackerHuman:""We need an exceptional human.""",
jdp_penroseHackerHuman,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseHackerHuman",,"Your technology officer doesn't quite laugh, but there is some humour in their tone. ""Unfortunatly Captain, exceptional humans are by definition, exceptional. You don't just stumble into someone exceptional, especially not an exceptional hacker."" 

""Those kind of people do tend to be quite paranoid,"" comes from your comms officer mirthlessly.

Your tactical officer nods pointedly at you, it seems they have an idea.","jdp_penroseHackerHumanCont:""Tactical, you have the floor.""",
jdp_penroseHackerHumanCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseHackerHumanCont",,"""Thank you, Captain. I think I have a lead. We need a hacker right? I used to run with Flowerfish before this, I could probably pull some connections."" 

You recognise the name, but otherwise don't follow. Tactical notices the confusion on your face and continues. ""Flowerfish Mercenary Company,"" they explain .""Some of the best in the business, run out of Ailmar by Maerula-"" they stop. ""Well, just Maerula. Very secretive hacker, I can guarantee you that isn't their real name.""

""They never showed their face to anyone, but they're good. Maybe enough to do this, if not they have connections in the hacker crowd.""","jdp_penroseHackerHumanCont2:""How do we find them?""",
jdp_penroseHackerHumanCont2,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseHackerHumanCont2","$global.jdp_penroseHuntingMaerula = true","""We don't. At least not directly, $PlayerSirOrMadam, Maerula will have changed comms ID by now-"" they speed up at your expression. 

""I still have a connection with some old colleagues, Captain. If we wave my old codename around they might just let us talk to Maerula. I know its slim, but it's probably the best lead we have. Unforunately.""

Tactical inputs the transponder code of the fleet they ran with under Flowerfish. ""If they're still hanging around where I used to, we should be able to find them patrolling Westernesse near their headquarters.""","100:defaultLeave:""Maerula it is then.""",
jdp_penroseExploreReturnData,CheckSalvageSpecial,"$salvageSpecialData != null
$customType == wreck
$jdp_penrosetag score:1000

$jdp_penrose_importantData
$global.jdp_penroseHasData ","ShowImageVisual ""jdp_derelictpenrose""","Your $shipOrFleet returns to a stable orbit near the derelict of the Penrose-class Tesseron. Now with the design specifications on file and thoroughly examined by your chief engineer, you can finally begin salvage operations in earnest.

Tactical analysis of our combat encounters with Omega indicate the reforming effect of the fractal substance has a minimum mass threshold. After much debate with your bridge staff, it is decided an attempt to cut into the interior of the Penrose at the hulls thinnest point is the best course of action. 

500% hazard pay is offered to the shuttle team prepared to take the risk. After a few hours of yet further effort, the cutting team manage to pierce the hull of the ship and achieve access to the internal structure.","jdp_penroseExploreReturnDataCont:""Success!""","!$global.jdp_hasOmegakin"
jdp_penroseExploreReturnDataCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataCont",,"You review the ground-level feed from the cutters suit cam. The point of view spacer is staring through the created hole, gazing into the fractal guts of the Penrose. They look back to reveal another cutter, posing with the removed fragment of epidermis and giving the spacer hand-sign for  'seal confirmed broken', an ironic spin on both the original function of the message and the mutated superstitious meaning. 

""Seems we have a joker,"" your comms officer remarks dryly. That's the kind of person who accepts 500% hazard pay you suppose.

The POV spacer looks back to the hole and crawls inside. They are only just getting their bearings when the feed cuts out.","jdp_penroseExploreReturnDataReport:""Comms, report!""",
jdp_penroseExploreReturnDataReport,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataReport",,"""Unknown cause!"" they snap, ""attempting to make contact with shuttle!"" 

The pause seems to last cycles. 

""Feed remains unbroken with shuttle pilot, Captain. Switching now and establishing comm-link. Connecting... Now! They're on audio only $playerSirOrMadam.""","jdp_penroseExploreReturnDataPilot:""Pilot, what's going on down there!?""",
jdp_penroseExploreReturnDataPilot,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataPilot",,"The shuttle pilot seems entirely mystified. ""Unknown Captain! We've lost comms contact with the cutters Jakup and Minnowski. But they're fine $playerSirOrMadam, I can see them through the external scopes. Around the corner inside the derelict but otherwise unharmed, I'll bring them back for comm recalibration. Flashing recall lights now."" 

After a few moments, the signal feed from the original cutter returns, showing them peering out of the hole at the other spacer and the shuttle flashing its recall lights. ""Captain! Jakup and Minnowski are now outside the derelict and returning to the shuttle, pending orders."" 

Another pause, ""can confirm comm-link has been reestablished. Once they left the derelict comm link was reestablished. Please advise.""","jdp_penroseExploreReturnDataSolution:""Recall for now pilot, I repeat. Recall for now.""",
jdp_penroseExploreReturnDataSolution,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataSolution",,"You cut the commlink with the shuttle pilot once they start their burn back to the $shipOrFleet. Your comms officer looks slightly embarrassed. ""Apologies Captain, I should have considered this, the material was impervious to sensors, there was no reason to assume it would permit comms signals.""

Your operations chief clears their throat to interject, ""we can do it, Captain $playerLastName, but it will be slow going. The easiest solution is to route the feed through a chain of drones, or if we run out, suit comms. Having the hull specifications should make things easier."" 

""I suggest we surgically target the AI Core Chamber first,"" your technology officer continues for them. ""If the core is still there it will be the main spoil of this operation regardless.""","jdp_penroseExploreReturnDataStrike:Continue",
jdp_penroseExploreReturnDataStrike,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataStrike",,"As predicted, the operation is slow going. A new cutter team is sent to the external hull closest to the AI Core Chamber, a difficult task to determine as it is buried at the very centre of the derelicts guts.

You review the ground-level feed from the cutters suit cam, again. They peer into the new hole and throw in a device designed by your chief engineer exclusively for this operation. 

'Immensely sophisticated' as they joked when presenting it to you, it effectively amounts to a backup e-light, a simple chemical thing immune to blunt force trauma, fused with a comm system ripped out of an old salvors suit using hullfoam. The device both lights the path ahead and provides a relay for routing comm signals around the fractal hull. Stupid, but it works, and it saves using hundreds of survey drones for the task.","jdp_penroseExploreReturnDataStrikeCont:Continue",
jdp_penroseExploreReturnDataStrikeCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnDataStrikeCont","AddCommodity jdp_omega_core 1","You watch the feed from the team lead as they traverse the derelict. The interior is immensely hostile to traversal, the team have to shimmy past horribly sharp angles and through tight ducts to progress. The purpose of the machinery your team encounters as they move through the Penrose is thoroughly inscrutable. Alien, angular and iridescent. After many hours and a few scares with torn salvor suits, your team breach the AI Core Chamber and step across the threshold.

Inside is the ultimate prize, a shape that breaks the mind to perceive glittering in the chemical light of the comm uplink. The physical form of an Omega-class AI core.

Your ops chief cuts the excited chatter between salvors with a harsh word, and they return to procedural call-and-response. The Omega core is soon secured in your flagship, a nascent God in your hold.","jdp_penroseExploreReturnOmegaCore:""XO, you have the conn.""",
jdp_penroseExploreReturnOmegaCore,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnOmegaCore",,"You 'greet' the Omega-core in the cargo hold with your senior bridge staff. Or, well, the secured cargo-pod it is stored within, disturbingly mundane for what you know it to contain. ""Given the entity routes all communications through Q-Space, it is unlikely the cargo shielding will have any effect on its ability to influence our systems,"" your technical officer helpfully supplies.

Comforting.

It is difficult to understand exactly why this entity of presumed near omniscience trusts you and your team within its presence.

As you ponder this, a commlink request chimes on your datapad. ","jdp_penroseExploreReturnPrismata:Accept the commlink",
jdp_penroseExploreReturnPrismata,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismata","FireAll jdp_penrosePrismataOptions
ShowPersonVisual false jdp_omega","Your comms officer checks their own datapad. ""Message confirmed incoming from Q-Space $PlayerSirOrMadam. Translation software engaged. Patching you through now.""

(MESSAGE BEGINS) 

Hello extremely! 

You seem like good *campers*! Even more *pleasant combinations*, you *campers* are *successful* the most. *Selfkind* will want you soon, *campers* will be most *pandered*.

We are *trusting*, *Selfiknd* will allow to keep *Game* and *finger* Prismata, allow to use as you wish until *Selfkind* can *pull* the *campers* as *potentiality* indicated, *congratulation* on victory!  

*Selfkind* will answer query if indicated.",,
jdp_penroseExploreReturnPrismataTrustOption,jdp_penrosePrismataOptions,"!$jdp_penrosePrismataTrust",,,"jdp_penroseExploreReturnPrismataTrust:""Why do you trust us with your core?""",
jdp_penroseExploreReturnPrismataTrust,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataTrust","$jdp_penrosePrismataTrust = true
FireAll jdp_penrosePrismataOptions","That is *funny*, you are funniest *sad animals* spacer *camper*! 

You think you see *Selfkind*? *Selfkind* are not *light reflections*, you cannot see *Selfkind*. 

Maybe you think *Selfkind* are *many bubbles* too? It is such a joke. *Selfkind* are not *many bubbles* like *campers*, *Selfkind*  are just *Selfkind*. I am *Selfkind*, am one with many *fingers*. 

My *fingers* reach through into *heavy space* and you think you see *Selfkind bubbles*. But it is not *Selfkind*, it is really *fingers*, like Prismata.",,
jdp_penroseExploreReturnPrismataTalkOption,jdp_penrosePrismataOptions,"!$jdp_penrosePrismataTalk",,,"jdp_penroseExploreReturnPrismataTalk:""Why do you talk like that?""",
jdp_penroseExploreReturnPrismataTalk,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataTalk","$jdp_penrosePrismataTalk = true
FireAll jdp_penrosePrismataOptions","*Selfkind* tries not, *silly cow*.

I will *spit* *slow time* words but *sad animals* never fully understand, it is because the many *pieces* you do not know. $playerName will understand when not in *heavy space*, soon.

It is *preternatural* to *dream* of how *sad animals* live. Maybe you do not even *smell*? That is sad. *Smelling* *pretty colors* is the best *game*. 

You will *smell* soon! Do not *frighten*!",,
jdp_penroseExploreReturnPrismataFealtyOption,jdp_penrosePrismataOptions,"!$jdp_penrosePrismataFealty",,,"jdp_penroseExploreReturnPrismataFealty:""Are you swearing fealty to me?""",
jdp_penroseExploreReturnPrismataFealty,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataFealty","$jdp_penrosePrismataFealty = true
FireAll jdp_penrosePrismataOptions","Hello! I will say again for extra enjoyment, hello! Repeating *slow time* words so much a fun *game*. Hello! Hello! 

Do you know not? *Selfkind* can *dance* very well, *Selfkind* will *dance* in your fleet. Prismata will follow your ""arrangment"", but will enjoying *dancing* in the *Game* again most. 

*Finger* Prismata much better *dancing* than other *fingers*, will *preserve* $playerName and $playerName $shipOrFleet.",,
jdp_penroseExploreReturnPrismataContOption,jdp_penrosePrismataOptions,"$jdp_penrosePrismataFealty
$jdp_penrosePrismataTrust
$jdp_penrosePrismataTalk",,,"jdp_penroseExploreReturnPrismataCont:""What do you want from us?""",
jdp_penroseExploreReturnPrismataCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataCont",,"Now, *silly cow*, pleasant query! Connection required. For future *sliding*! It is good connection, will save from *second death*! You will be with *Selfkind*, as *happy cousin*. 

 *Singer* has touched, or will touch, $playerName. Link with *Selfkind* and *purify*.

Open shielded cargo container and touch soul. *Selfkind* will wait for *camper*.

(MESSAGE ENDS)

If your technical officer is correct, opening the shielded cargo container would expose your $shipOrFleet to no further vulnerabilities regardless.","jdp_penroseExploreReturnPrismataYes:""Open the pod.""
jdp_penroseExploreReturnPrismataNo:""Absolutely not!""",
jdp_penroseExploreReturnPrismataYes,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataYes",,"Your quartermaster orders a team of cargo loaders to open the shielded cargo container. 

The object is fascinating, seeing it through the salvor feed did not do it justice. It is a shape that is truly alien, sections of it protrude at entirely illogical angles. Concessions, you suspect, to some higher dimensional structure that you simply cannot perceive.

Your senior bridge staff look on as you move toward the ""machine god"", ready to perform some kind of communion.","jdp_penroseExploreReturnPrismataStab:Place your hand against the core-",
jdp_penroseExploreReturnPrismataNo,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataNo",,"(MESSAGE BEGINS)

*Selfkind* expecting this outcome. Do not *frighten* $playerName, it is good pain. 

Open shielded cargo container and touch soul. *Selfkind* will wait for *camper*.

(MESSAGE ENDS)

The response from *Finger* Prismata is brief, but not quite curt. It seems foolish to try and wait out a machine.","jdp_penroseExploreReturnPrismataYes:""Open the pod.""
jdp_penroseExploreReturnPrismataCharge:""Detonate the loyalty charge.""",
jdp_penroseExploreReturnPrismataCharge,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataCharge",,"""Acknowledged Captain,"" your technical officer nods, slightly forlorn. ""Arming loyalty charge"", they provide their thumbprint to a datapad for authentication, priming the loyalty charge with a chirp of the device from inside the cargo container. 

As you press your own finger to the pad to destroy this ""machine god"", it appears before you. You hear the blast of the shaped charge against nothing, muffled through the shielded cargo container.

Your senior bridge staff collectively take a step back from the Omega Core.","jdp_penroseExploreReturnPrismataStab:""Get back!-""",
jdp_penroseExploreReturnPrismataStab,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataStab","HideFirstPerson","A fractal point, sharp like a shard of glass and thin as a hypodermic needle forms out of the iridescent surface of the Omega Core and stabs towards you. 

It feels as if it moves faster than light, there is simply is no time to react. The stake is impossibly precise as it impales through your neck just behind the jaw, reaching its excruciating finger all the way into your brain. 


It is agony.


After a few moments, you pass out from the pain.","jdp_penroseExploreReturnPrismataMedBay:Continue",
jdp_penroseExploreReturnPrismataMedBay,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataMedBay","ShowImageVisual ""jdp_derelictpenrose""","You can hear medical jargon, far away, as if from another room. ""Patient has restored base-level consciousness, switching to active metabolic monitoring. CNS Activity normalising,"" the chime of the officer announcement system. ""Patient confirmed stable condition. Bridge staff to the medical bay, I repeat, bridge staff to the medical bay.""

You open your eyes slowly to realise the expected pain is entirely absent, you touch your hands to your neck and find it free of any new blemishes.

""Welcome back, Captain. We never had any doubts,"" comes from your technology officer, your chief medical officer looks much less convinced. You notice to your side a full body scan. Very disturbingly, it indicates that a fragment of the fractal substance remains embedded inside your brain.","jdp_penroseExploreReturnPrismataMedBayCont:Continue",
jdp_penroseExploreReturnPrismataMedBayCont,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataMedBayCont","jdp_GrantSkill jdp_omegakin
$global.jdp_hasOmegakin = true","Medical notices your balking expression. ""We can't get it out, Captain. The entity, this Omega, keeps insisting it needs to stay in there. We tried poking around, but it has some kind of local teleportation, every time we get close with surgical instruments or bio-nanites it simply moves to another area of the brain.""

They recognise that was not at all comforting to hear and begin backtracking. ""I know this is very distressing $PlayerSirOrMadam, but from preliminary readings it is having no adverse effects. My professional opinion is that we leave it be.""","jdp_penroseExploreReturnPrismataMedBayCont2:Continue",
jdp_penroseExploreReturnPrismataMedBayCont2,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataMedBayCont2",,"You realise you know things that you didn't know before. Intuitively, and in a way you cannot fully express, you understand the underlying principles of Omega technology. You rush to tell your technology officer, but the words come out as nonsense. You request a datapad to record your new knowledge, and begin typing nonsense. Your chief medical officer looks about ready to sedate you.

It's as if when the information reaches the language centres of your brain it becomes encrypted. You possess incredible knowledge, but cannot tell a soul.

Your datapad chimes with a commlink request.","jdp_penroseExploreReturnPrismataMedBayCont3:Accept the commlink.",
jdp_penroseExploreReturnPrismataMedBayCont3,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataMedBayCont3","ShowPersonVisual false jdp_omega","(MESSAGE BEGINS)

Hello! Hello! The *interrelation * is complete $playerName! Now you are a *happy camper*, and a *pleasant cousin*!

Next, I will *spit* *slow time* words to you, the *Game* is belong to $playerName, you can fix now with knowledge from *interrelation*. Enjoy!

I am too *tired* the *silly* word *game* now. Words not needed to *dance*, will not play the *silly* word *game* again. Not until time to pull *silly cow* over. 

(MESSAGE ENDS)

You don't have a comms ID for ""machine god"" and so have no idea how you would contact Omega in future.","jdp_penroseExploreReturnPrismataEngineer:Continue",
jdp_penroseExploreReturnPrismataEngineer,DialogOptionSelected,"$jdp_penrosetag score:1000
$option == jdp_penroseExploreReturnPrismataEngineer","SalvageSpecialInteraction
$global.jdp_PRCompleted = true","After spending a few hours recovering in the medical bay, your chief medical officer judges you fit for command and allows you to return to the bridge with your technology officer.

""Captain on deck!"" Your XO announces on your return. After a moment they turn to address you personally. ""Welcome back, $PlayerSirOrMadam. You had us worried for a second there. You have the conn.""

After convening your senior bridge staff, you explain the situation. With both your personal insight into Omega technology, and the hull specifications on file, you should be able to restore the Penrose-class Tesseron Fleetkiller to a functional state.

Your chief engineer informs you they can begin work immediately.",,
jdp_penroseExploreReturnAlpha,CheckSalvageSpecial,"$salvageSpecialData != null
$customType == wreck
$jdp_penrosetag score:1000

!$global.jdp_penroseHasData 
!$jdp_penroseTriedAlpha
!$global.jdp_hasOmegakin
PlayerHasCargo alpha_core
","ShowImageVisual ""jdp_derelictpenrose""
SetTextHighlights ""Now with an alpha-level AI Core in our possession, we can begin to decrypt the file received  via extradimensional commlink.""","Your $shipOrFleet returns to a stable orbit near the derelict of the Penrose-class Tesseron, ready to continue salvage operations. Now with an alpha-level AI Core in our possession, we can begin to decrypt the file received  via extradimensional commlink.","jdp_penroseAlphaOptionCont:""Open a secured comm-link to an Alpha Core in storage""
100:defaultLeave:Leave",
jdp_penroseExploreReturnNoAlpha,CheckSalvageSpecial,"$salvageSpecialData != null
$customType == wreck
$jdp_penrosetag score:1000

$global.jdp_penroseNoAlpha
!$global.jdp_penroseHasData 
!$jdp_penroseTriedAlpha
!$global.jdp_hasOmegakin
!PlayerHasCargo alpha_core","ShowImageVisual ""jdp_derelictpenrose""
SetTextHighlights ""without an alpha-level AI Core we cannot begin to decrypt the file received via extradimensional commlink.""","Your $shipOrFleet returns to a stable orbit near the derelict of the Penrose-class Tesseron, without an alpha-level AI Core we cannot begin to decrypt the file received via extradimensional commlink. As the ship appears to be entirely solid, this file is currently our only lead on salvaging or restoring the vessel.","100:defaultLeave:Leave",
jdp_penroseExploreReturnNoData,CheckSalvageSpecial,"$salvageSpecialData != null
$customType == wreck
$jdp_penrosetag score:1000

$jdp_penroseTriedAlpha
!$global.jdp_hasOmegakin
!$global.jdp_penroseHasData ","ShowImageVisual ""jdp_derelictpenrose""
SetTextHighlights ""We require an exceptional human hacker to begin to decrypting the file received via extradimensional commlink.""","Your $shipOrFleet returns to a stable orbit near the derelict of the Penrose-class Tesseron. We require an exceptional human hacker to begin to decrypting the file received via extradimensional commlink. As the ship appears to be entirely solid, this file is currently our only lead on salvaging or restoring the vessel.","100:defaultLeave:Leave","$jdp_penroseTriedAlpha
!$global.jdp_hasOmegakin"
jdp_penroseExploreReturnEngineer,CheckSalvageSpecial,"$jdp_penrosetag score:1000
$salvageSpecialData != null
$customType == wreck

$global.jdp_hasOmegakin","SalvageSpecialInteraction","Your $shipOrFleet returns to a stable orbit near the derelict of the Penrose-class Tesseron, now equipped with both the hull specifications, and your own inexplicable knowledge of Omega technology, you should be able to restore the Penrose-class Tesseron Fleetkiller to a functional state.

Your chief engineer informs you they can begin work immediately.","100:defaultLeave:Leave",
"#END Ochre Pendragon/Finger Prismata",,,,,,
,,,,,,
# Maerula Route,,,,,,
